,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType,summonerName,participantId,teamId,championId,spell1Id,spell2Id,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,accountId,summonerId,currentAccountId,firstBlood
73,4596192788,1598164853556,1669,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,20,14,4,True,3152,1057,3020,1056,3041,3742,3364,7,4,12,4,1,679,0,108981,71582,6516,30882,0,21561,18687,1315,1558,15141,1,22575,4932,774,36,37,27693,14034,12869,790,11524,9570,1,0,164,0,0,0,291,15,4,0,13,7,False,False,False,False,False,False,8128,1456,20,0,8126,841,0,0,8136,9,18,0,8105,15,5,0,8234,11618,0,0,8232,4,0,0,8100,8200,5008,5008,5003,6.6,5.800000000000001,,,413.1,437.1,,,343.6,314.4,,,1031.1999999999998,605.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
74,4595436875,1598122985910,957,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,3,12,4,True,3152,2031,2421,3047,3191,1056,3364,6,2,6,3,2,500,0,45723,43608,2114,0,0,5297,5198,99,0,663,1,8170,972,972,15,17,8923,1561,7128,233,7280,6225,0,1,95,0,0,0,45,9,3,0,7,3,False,False,False,False,True,False,8124,271,0,0,8143,150,0,0,8136,2,4,0,8134,40,4,0,8275,4,0,0,8210,0,0,0,8100,8200,5007,5008,5003,,7.199999999999999,,,,432.4,,,,412.1,,,,323.6,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
75,4595433642,1598120366880,1710,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,126,14,4,True,3142,0,3156,3044,3067,3111,3364,5,4,11,0,1,575,0,151825,17050,128262,6512,0,24128,2892,20524,712,2753,1,13263,7877,5155,53,7,16138,7761,8219,157,12177,10325,1,0,207,15,9,4,114,16,5,0,16,12,False,False,False,False,False,True,8230,16,0,0,8226,250,1195,0,8210,0,0,0,8236,14,0,0,8136,10,30,0,8139,1306,0,0,8200,8100,5005,5008,5003,8.1,8.4,,,467.0,428.5,,,393.5,294.9,,,471.9,347.8,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
76,4595370765,1598117905897,1908,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,777,14,4,False,2420,1031,3031,3812,3046,3006,3363,5,3,6,4,1,865,0,213542,29370,169411,14760,590,21669,3470,14658,3540,3811,1,25291,14975,1441,24,22,19456,6017,10938,2501,14057,13900,1,0,282,11,3,0,148,17,2,0,13,5,False,False,False,False,False,False,8021,2123,0,0,9111,1030,220,0,9104,17,50,0,8014,324,0,0,8444,860,0,0,8451,205,0,0,8000,8400,5005,5008,5003,11.7,8.4,,7.199999999999999,647.5,471.9,,603.1,458.5,295.6,,557.2,701.0,250.4,,755.0,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
77,4594657788,1598101521924,1131,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,238,14,4,False,3142,2031,2055,3147,3158,0,3364,3,6,0,0,1,444,0,72988,3318,66134,3536,0,11073,208,10333,531,755,1,5170,1705,1705,16,4,11070,2669,8057,343,7832,6850,0,0,148,0,0,0,58,12,4,0,8,2,False,False,False,False,False,False,8112,666,0,0,8139,877,0,0,8136,2,4,0,8106,3,0,0,8304,12,0,0,8347,0,0,0,8100,8300,5008,5008,5003,,8.4,,,,455.20000000000005,,,,282.5,,,,274.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
78,4593808182,1598079958874,1519,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,777,14,4,False,3105,3031,1053,1055,3006,3046,3363,7,4,2,4,1,680,0,157456,22326,129204,5925,474,23899,5161,15530,3207,4107,1,19620,9393,343,20,21,20184,10696,8149,1338,11068,10680,0,0,197,23,11,0,189,15,4,0,11,2,False,False,False,False,False,False,8010,1272,0,0,9111,699,180,0,9104,15,40,0,8014,446,0,0,8139,1119,0,0,8135,1349,5,0,8000,8100,5005,5008,5002,7.4,9.100000000000001,,,632.7,518.1,,,528.5,322.4,,,902.1,376.20000000000005,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
79,4593781852,1598077744030,1922,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,3,12,4,False,3152,3157,1058,3111,3041,3135,3364,9,7,8,4,2,641,0,149943,144270,2682,2990,0,19770,19630,0,140,2146,1,33914,7488,413,60,42,26777,5438,20245,1094,14488,13455,0,0,212,12,8,0,109,15,9,0,24,12,False,False,False,False,False,False,8124,457,0,0,8143,553,0,0,8136,16,30,0,8134,75,5,0,8275,8,0,0,8210,0,0,0,8100,8200,5007,5008,5003,5.6,8.7,,5.0,411.9,527.5,,414.7,456.29999999999995,387.9,,474.6,933.7,350.9,,1107.7,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
80,4593608071,1598073476406,1855,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,8,200,134,1,4,False,0,3916,3102,3020,3285,1026,3363,4,5,4,3,1,1084,0,159389,144138,15016,234,0,27196,24081,2881,234,2540,1,8056,4405,2905,24,42,15120,4930,9187,1002,12633,10925,1,0,239,7,5,0,350,16,7,0,15,1,False,False,False,False,False,False,8230,24,0,0,8226,250,1789,0,8210,0,0,0,8237,626,0,0,8139,1004,0,0,8135,1772,5,0,8200,8100,5005,5008,5002,7.4,9.0,,7.4,506.5,494.4,,550.8,505.2,279.3,,406.0,435.9,51.2,,782.9000000000001,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
81,4592857502,1598030477501,1932,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,9,12,4,True,2421,3110,3065,1082,3111,3108,3330,5,4,11,4,1,698,0,142206,122785,6235,13185,0,24918,24603,315,0,22142,1,53600,5747,1008,52,89,37654,16518,19501,1634,11090,9300,0,0,179,8,0,7,1875,15,4,0,4,9,False,False,False,False,False,False,8439,930,0,0,8446,516,0,0,8429,62,20,16,8453,1602,179,0,9105,10,0,0,8009,3648,500,0,8400,8000,5008,5008,5003,6.3999999999999995,8.7,,2.4,427.2,520.0,,337.3,301.5,403.5,,251.4,948.4000000000001,624.1,,1701.0,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
82,4592852837,1598028327028,1466,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,3,100,236,12,4,True,3070,0,0,0,0,0,3364,6,5,10,2,2,627,0,97978,1712,93939,2326,0,21212,1227,19305,680,2956,1,10823,3819,2593,27,7,17144,7865,6939,2339,11139,11300,0,0,155,12,12,0,133,13,6,0,10,5,False,False,False,False,False,True,8005,1544,877,666,9101,1651,1784,0,9105,15,50,0,8014,434,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5003,6.5,8.600000000000001,,,481.6,450.2,,,510.0,365.2,,,914.6,171.3,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
83,4592780255,1598026564413,965,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,3,100,3,12,4,True,3152,2031,2055,3047,3041,3191,3340,1,0,4,0,1,0,0,56663,54406,2257,0,0,2591,2397,194,0,0,0,4580,2911,2551,18,7,5244,1361,3882,0,6666,6550,1,0,130,4,4,0,32,11,4,0,12,2,False,False,False,True,,,8124,124,0,0,8143,69,0,0,8136,3,6,0,8134,25,4,0,8275,4,0,0,8210,0,0,0,8100,8200,5008,5002,5002,,7.3,,,,444.1,,,,329.8,,,,305.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
84,4592694346,1598024760092,1248,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,84,14,4,False,3146,2055,3191,1056,3111,1082,3340,1,1,1,0,1,1115,0,75292,60934,13970,388,0,7567,5997,1182,388,2955,1,5453,0,0,15,1,10203,5595,4061,547,6792,6750,0,0,164,1,1,0,35,12,2,0,7,3,False,False,False,False,,,8021,1668,0,0,8009,40,20,0,9105,0,0,0,8014,26,0,0,8135,446,2,0,8139,626,0,0,8000,8100,5008,5008,5003,9.1,7.3,,,504.90000000000003,446.70000000000005,,,372.3,247.1,,,576.5,377.3,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
85,4592618245,1598022919521,1416,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,497,14,4,False,3860,2065,2055,2031,1028,3117,3364,0,5,2,0,0,768,0,13992,5282,4651,4058,0,3787,2577,777,432,1848,5,14100,0,0,47,15,16323,2136,12883,1304,4711,4475,0,0,36,0,0,0,74,10,5,0,29,4,False,False,False,False,False,False,8465,2827,0,0,8463,437,0,0,8473,493,0,0,8242,0,0,0,8136,8,16,0,8106,2,0,0,8400,8100,5005,5008,5002,1.4,2.2,,,229.3,290.3,,,189.5,171.0,,,785.5,140.1,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
86,4592602590,1598021326642,1081,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,142,14,4,True,2033,2055,3285,1082,3020,0,3363,3,1,2,2,1,654,0,62233,50439,10455,1338,0,9561,5992,2304,1264,1358,2,2576,2993,2993,12,10,6418,2240,4178,0,6910,5450,0,1,131,0,0,0,40,11,4,0,7,0,False,False,False,False,True,False,8214,724,0,0,8275,14,0,0,8210,0,0,0,8237,324,0,0,8139,455,0,0,8135,398,3,0,8200,8100,5005,5008,5003,,8.3,,,,483.29999999999995,,,,299.6,,,,383.5,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
87,4592374084,1598016159829,1025,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,7,200,777,1,4,False,2031,3006,1055,1055,3046,1018,3340,2,5,1,0,1,311,0,52609,6860,41247,4501,302,5827,1116,4184,526,605,1,5007,454,454,6,8,8879,822,6896,1160,6238,5600,0,0,105,1,1,0,43,10,0,0,5,1,False,False,False,False,False,False,8010,44,0,0,9111,129,60,0,9104,0,0,0,8014,90,0,0,8139,387,0,0,8135,180,2,0,8000,8100,5005,5008,5003,,5.7,,,,361.5,,,,222.89999999999998,,,,492.09999999999997,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
88,4592263100,1598013184236,1902,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,412,14,4,False,3857,3193,3222,2055,3117,3105,3364,4,8,14,2,1,575,0,21207,11323,5636,4247,0,5724,3691,994,1038,973,1,25827,2192,1274,81,30,21898,5687,13634,2576,9171,8250,0,0,42,0,0,0,110,13,13,0,38,11,False,False,False,True,False,False,8439,476,0,0,8446,642,0,0,8473,833,0,0,8242,0,0,0,8316,373,0,0,8347,0,0,0,8400,8300,5005,5008,5002,1.6,1.8,,0.8,278.0,292.3,,448.3,277.0,239.1,,322.0,429.2,227.60000000000002,,976.6,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
89,4592224082,1598010785850,1893,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,84,14,4,True,3146,3135,0,3020,1056,3165,3340,9,6,3,3,2,348,0,112847,93365,13286,6196,0,17718,14023,2235,1459,7002,1,11014,4957,1937,28,5,22522,8549,13569,403,13109,11175,1,0,197,8,4,4,57,16,5,0,14,3,False,False,False,False,False,False,8010,734,0,0,8009,388,50,0,9105,17,30,0,8014,468,0,0,8139,1152,0,0,8135,2268,4,0,8000,8100,5008,5008,5003,5.8,7.300000000000001,,6.4,403.59999999999997,399.5,,626.5,390.2,276.5,,489.8,930.2,404.4,,791.1,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
90,4592007205,1598008006958,1120,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,8,200,517,12,4,True,3030,3157,1056,3020,1082,3916,3340,7,3,5,5,2,405,0,102451,88912,7351,6188,0,15265,14413,749,102,8322,1,10173,4217,4217,13,13,20008,10506,8776,726,10530,9475,1,0,160,13,4,9,356,14,1,0,7,0,False,False,False,False,,,8021,3472,0,0,8009,2988,500,0,9105,13,50,0,8014,386,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5008,5008,5003,,8.0,,,,501.70000000000005,,,,353.9,,,,660.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
91,4590918749,1597946775918,1240,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,10,200,42,12,4,True,0,3020,1083,3078,3031,3042,3340,9,2,5,4,2,955,0,107914,91086,13725,3103,523,15004,13217,1786,0,1609,1,7029,6811,5884,20,0,9741,4723,4887,130,12315,11358,4,0,172,8,1,4,12,13,5,0,10,3,False,False,False,True,False,True,8021,1098,0,0,9101,1429,1806,0,9103,19,40,0,8017,253,0,0,8304,9,4,5,8316,3723,0,0,8000,8300,5005,5008,5003,7.699999999999999,9.4,,,535.6,482.2,,,741.3,374.8,,,724.9000000000001,243.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
92,4590935538,1597944294480,2096,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,4,100,89,14,4,False,3860,3193,2065,2055,3009,3024,3364,2,8,13,2,1,737,0,26899,13938,4016,8944,0,6068,3958,1177,932,1277,4,38679,1237,476,87,38,27080,8182,18550,348,8807,7975,0,0,39,0,0,0,57,13,13,0,44,12,False,False,False,False,False,False,8439,837,0,0,8463,1191,0,0,8473,696,0,0,8451,161,0,0,8306,6,0,0,8316,454,0,0,8400,8300,5005,5002,5003,1.5,1.5,,0.7,264.6,275.4,,394.9,240.1,162.6,,325.29999999999995,418.3,352.9,,1098.4,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
93,4590913189,1597942645106,1198,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,8,200,84,14,4,True,3146,0,3020,3165,1033,1056,3364,10,0,1,10,2,0,0,98233,79101,16619,2512,0,14459,12749,1405,304,5945,1,4721,1981,1981,14,3,9685,1744,7415,525,11264,8675,2,0,199,4,4,0,64,15,3,0,8,1,False,False,False,False,False,False,8021,2223,0,0,8009,520,50,0,9105,14,20,0,8014,351,0,0,8139,677,0,0,8135,1688,4,0,8000,8100,5008,5008,5003,,9.4,,,,521.9,,,,343.8,,,,328.9,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,True
94,4590829641,1597940728195,1389,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,9,200,53,14,4,False,3857,2065,2055,1082,3009,1031,3364,1,1,7,0,1,1117,0,19667,6258,4683,8725,0,4907,2987,1444,475,85,1,11043,2130,0,38,33,13528,6330,6739,458,5357,5200,0,0,35,0,0,0,94,10,6,0,17,6,False,False,False,False,False,False,8439,182,0,0,8446,0,0,0,8473,596,0,0,8242,0,0,0,8316,356,0,0,8306,2,0,0,8400,8300,5005,5002,5003,1.7999999999999998,1.6,,,366.8,229.5,,,265.3,159.6,,,687.9,272.6,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
95,4590765643,1597938544107,1552,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,2,100,236,1,4,False,3153,3071,1018,1055,1055,3006,3363,2,1,2,2,1,516,0,141019,4594,130761,5663,397,11897,805,11006,86,1589,1,6140,11685,1911,38,2,12639,3267,8977,393,11681,9300,1,0,232,28,20,7,68,14,4,0,12,7,False,False,False,False,,,8005,986,662,324,9111,148,80,0,9104,17,40,0,8014,221,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5003,11.399999999999999,8.5,,,581.0,423.3,,,454.7,301.0,,,538.5999999999999,376.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
96,4590668234,1597935739972,1819,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,8,200,126,3,4,False,3142,2033,3134,3047,3071,3035,3364,3,6,5,3,1,814,0,159375,20320,134855,4200,0,20830,3029,17654,146,2092,1,12688,3330,0,38,9,18575,3793,13722,1059,10866,10650,0,0,241,15,12,3,154,15,8,0,14,10,False,False,False,False,False,False,8230,11,0,0,8226,250,845,0,8210,0,0,0,8236,28,0,0,8473,575,0,0,8446,0,0,0,8200,8400,5008,5008,5002,9.5,7.9,,6.699999999999999,557.4,437.0,,441.6,402.1,255.6,,370.1,456.5,386.0,,1015.0,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
97,4590624738,1597934201677,1095,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,1,100,517,12,4,False,3030,2033,0,1082,1001,3191,3364,1,4,0,0,1,442,0,53076,48093,4983,0,0,3594,3124,469,0,2335,1,7430,0,0,12,4,12717,4919,7328,470,5880,5275,0,0,141,6,4,2,232,11,3,0,8,1,False,False,False,False,,,8021,1489,0,0,8009,243,100,0,9105,0,0,0,8014,68,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5008,5008,5003,,7.6,,,,437.5,,,,254.2,,,,396.1,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
98,4590524381,1597931635102,1888,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,6,200,76,11,4,False,3157,2055,1058,3174,3111,1414,3364,5,5,1,2,1,790,0,204737,164766,33396,6574,0,11596,9381,674,1540,22197,5,20965,20638,593,32,3,30348,5601,21705,3042,11591,10600,0,0,43,177,121,8,123,15,9,0,14,4,False,False,False,False,,,8128,531,9,0,8143,218,0,0,8136,9,18,0,8135,2425,3,0,8232,4,10,0,8275,19,0,0,8100,8200,5005,5008,5002,2.1,1.1,,1.1,609.7,411.2,,366.2,427.1,330.1,,331.1,974.9000000000001,630.4,,1220.8,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
99,4588868621,1597861697743,1771,420,11,13,10.16.330.9186,CLASSIC,MATCHED_GAME,Hide on bush,5,100,517,12,4,False,3030,3157,1058,3165,3020,1056,3364,9,5,8,4,2,694,0,144088,129208,6552,8327,0,30051,27720,1219,1111,18116,4,28926,0,0,41,30,37888,9536,23250,5102,12726,12200,0,0,200,16,16,0,456,16,5,0,12,8,False,False,False,False,False,False,8021,4858,0,0,8009,4221,500,0,9105,16,10,0,8299,1153,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5008,5008,5003,7.9,6.800000000000001,,,696.6,465.9,,,600.3,270.9,,,1093.1,512.0,,,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,04E81p_9PA-iPR8e4m1ZsU0Jo8ZsjDNJXJf-KZ3q1dg8Gg,eE5ozQiaIs4T0TASXyXDhDuGr9dEhVlNS38SsbdTF_OS,False
